deliveryDate,OrderQuantity
2022-01-31,15
2024-11-20,10
2022-03-25,13
2022-04-26,13
2023-07-20,16
2022-03-16,16
2024-01-31,19
2022-06-07,20
2024-02-19,20
2024-04-17,13
2023-04-17,18
2023-07-20,14
2024-09-03,23
2024-08-29,22
2024-08-26,19
2023-05-23,15
2024-03-29,19
2024-03-08,18
2024-11-05,17
2024-07-15,22
2024-11-14,21
2024-02-20,15
2023-04-12,16
2022-10-14,19
2022-03-21,12
2022-03-22,20
2022-12-12,17
2022-05-25,15
2022-03-30,17
2022-02-09,21
2024-07-30,17
2022-10-07,21
2023-05-11,18
2024-07-12,15
2023-02-23,18
2023-08-08,19
2024-09-26,13
2022-05-10,18
2024-01-24,11
2024-03-15,23
2024-07-30,28
2024-04-26,17
2023-08-21,17
2025-01-13,19
2022-04-20,14
2023-09-14,21
2022-02-15,14
2022-03-14,17
2022-09-23,15
2023-05-26,21
2023-03-30,19
2022-09-15,16
2022-10-10,24
2022-03-02,23
2023-04-05,20
2022-04-28,18
2022-02-16,23
2024-12-26,20
2023-08-30,15
2022-02-21,16
2022-03-09,15
2022-05-10,22
2024-06-21,18
2023-08-17,17
2023-12-26,16
2022-12-16,18
2024-01-15,11
2024-09-26,16
2022-05-23,18
2024-01-30,14
2023-09-08,22
2022-04-25,22
2022-09-09,15
2023-06-01,20
2024-05-21,23
2022-09-28,19
2022-10-06,23
2024-02-07,24
2023-04-24,16
2025-01-31,16
2022-02-24,16
2023-09-21,23
2024-05-21,21
2022-02-07,21
2023-05-02,20
2023-08-25,11
2022-07-08,18
2023-05-27,23
2022-07-14,24
2022-02-03,19
2024-06-18,15
2024-09-13,22
2023-01-03,12
2023-12-04,19
2025-01-24,17
2023-09-15,20
2022-09-08,17
2022-06-27,19
2022-12-28,16
2022-04-26,13
2023-04-10,12
2023-08-29,21
2024-04-10,15
2024-10-03,14
2024-12-23,19
2023-03-20,21
2023-01-03,14
2024-06-06,17
2024-03-11,18
2022-08-24,19
2022-05-09,18
2024-08-15,24
2022-04-06,17
2022-03-31,21
2024-07-04,24
2023-01-10,15
2024-05-10,19
2024-05-02,19
2022-06-15,19
2024-06-06,16
2024-01-05,18
2023-04-28,16
2023-10-02,16
2024-12-10,21
2022-03-09,18
2023-06-21,14
2024-11-18,21
2024-09-10,22
2022-07-12,23
2023-09-14,21
2023-11-30,10
2024-11-15,13
2023-03-27,19
2022-04-11,17
2022-03-22,17
2022-09-13,25
2023-09-28,19
2023-07-23,18
2024-12-10,18
2023-10-26,17
2024-04-09,17
2022-04-05,13
2023-06-02,13
2023-03-30,15
2022-04-30,22
2024-10-09,18
2024-06-13,15
2023-01-19,13
2022-07-05,25
2024-12-25,18
2024-09-09,20
2022-07-19,18
2022-12-15,15
2023-07-18,16
2024-09-16,19
2023-01-26,19
2024-12-04,13
2022-04-18,21
2022-11-23,21
2024-03-07,17
2024-10-11,15
2022-04-19,15
2024-07-21,14
2022-05-12,11
2024-03-18,18
2022-07-15,16
2022-12-30,23
2022-10-10,16
2024-07-02,20
2024-10-01,14
2024-05-27,13
2023-02-08,19
2024-09-02,17
2023-01-16,18
2022-04-27,17
2023-12-20,16
2024-05-16,14
2024-08-08,20
2023-07-19,15
2022-10-10,18
2024-08-20,14
2023-07-13,20
2023-11-13,16
2022-08-12,16
2022-07-13,15
2023-12-12,12
2024-03-27,18
2022-05-27,19
2022-05-05,18
2022-04-04,19
2022-09-23,20
2023-04-03,18
2022-02-10,18
2022-03-31,15
2022-10-06,19
2023-03-06,17
2022-09-23,20
2023-04-06,19
2024-09-09,19
2023-12-08,17
2023-09-18,13
2024-05-24,20
2024-04-05,17
2024-09-16,16
2023-06-20,23
2023-04-11,17
2022-07-18,17
2024-11-12,18
2024-12-05,20
2023-06-01,20
2022-08-11,20
2023-11-01,15
2023-09-07,17
2024-10-14,17
2024-06-27,18
2023-01-24,27
2024-07-26,25
2024-11-19,21
2024-06-14,20
2023-07-27,18
2022-09-02,18
2022-05-12,22
2022-01-13,19
2023-05-30,20
2024-11-26,10
2024-07-30,18
2022-03-10,20
2023-03-23,15
2023-03-17,22
2024-07-10,15
2024-08-21,14
2023-09-07,21
2023-08-30,19
2024-08-13,16
2023-07-26,15
2024-05-06,17
2022-05-10,15
2023-09-21,15
2022-08-11,20
2022-08-11,19
2024-04-11,21
2023-04-13,18
2022-07-18,19
2024-08-13,20
2024-12-30,19
2022-10-26,20
2024-02-26,21
2023-12-21,16
2022-04-12,14
2024-10-04,23
2024-11-12,19
2023-10-31,15
2024-06-05,22
2022-01-25,16
2024-09-03,16
2024-02-26,14
2022-05-12,18
2024-04-16,16
2022-12-08,22
2024-06-12,21
2023-03-10,16
2023-08-04,20
2023-03-13,21
2023-05-24,24
2022-05-13,20
2024-09-06,19
2023-08-25,16
2022-12-23,15
2024-06-26,22
2025-01-06,13
2024-11-08,22
2024-09-04,19
2022-06-28,21
2024-03-25,22
2023-06-01,21
2022-04-01,19
2022-11-28,22
2024-09-09,20
2024-01-25,18
2023-05-26,16
2022-03-16,17
2023-06-07,17
2023-03-29,24
2022-08-11,21
2024-08-21,16
2024-01-05,18
2022-04-12,16
2023-02-03,18
2022-08-31,12
2022-08-01,15
2023-09-14,15
2022-02-08,20
2024-03-26,20
2023-08-08,21
2022-12-12,19
2024-03-27,20
2023-01-09,22
2022-10-13,20
2023-02-14,20
2023-10-19,21
2024-05-16,16
2023-06-19,14
2022-04-08,22
2022-06-20,17
2023-07-03,15
2024-06-12,16
2024-10-04,22
2025-01-16,14
2023-10-10,19
2023-12-14,19
2022-09-26,21
2024-07-16,19
2023-01-06,17
2024-07-14,22
2022-03-26,21
2022-07-07,15
2022-05-17,20
2022-11-15,14
2023-05-09,18
2024-05-23,19
2022-08-19,20
2022-09-08,19
2024-09-19,16
2023-11-22,15
2023-07-10,18
2023-01-20,24
2022-02-04,15
2024-12-17,17
2022-09-20,14
2024-08-21,16
2023-06-16,20
2022-06-24,22
2022-06-20,22
2023-08-22,15
2025-01-01,11
2023-03-16,20
2023-07-17,19
2024-04-24,20
2023-10-20,16
2022-12-27,19
2022-06-07,23
2023-07-19,17
2022-10-07,18
2024-04-25,16
2023-01-09,18
2022-02-24,16
2022-10-31,17
2022-04-21,20
2022-09-28,18
2023-09-15,16
2023-06-27,21
2024-01-05,14
2022-06-15,18
2024-07-02,17
2023-01-03,14
2023-06-24,13
2024-10-02,20
2024-02-21,19
2022-04-20,18
2022-03-23,18
2023-11-08,14
2024-06-21,23
2022-03-14,17
2023-07-24,22
2022-08-31,19
2025-01-24,22
2023-10-10,14
2022-09-28,19
2024-10-17,21
2023-06-28,21
2023-03-17,15
2023-04-10,16
2023-05-10,16
2023-11-15,16
2024-09-23,16
2023-12-14,12
2024-07-01,15
2024-05-07,17
2022-12-23,12
2022-06-23,16
2024-09-17,21
2024-08-28,19
2022-07-11,18
2023-07-14,18
2023-07-10,17
2024-09-10,20
2022-10-01,17
2022-06-17,20
2023-06-14,11
2024-08-08,20
2024-12-03,22
2022-03-14,16
2023-07-27,12
2023-01-30,23
2025-01-20,12
2024-02-29,16
2024-11-28,21
2023-10-11,15
2023-04-19,22
2024-07-11,22
2024-07-01,21
2024-01-25,22
2023-11-01,20
2023-04-28,18
2022-04-18,20
2024-05-31,17
2024-07-02,16
2024-01-08,21
2024-07-09,20
2023-05-25,20
2023-06-13,18
2024-03-15,18
2022-04-20,21
2022-06-07,25
2023-11-27,19
2023-06-20,20
2024-04-04,20
2024-12-06,25
2022-06-27,26
2022-05-25,20
2022-11-15,17
2025-01-22,21
2024-06-11,21
2024-04-17,22
2023-10-25,14
2022-08-30,24
2024-04-09,23
2022-11-09,20
2023-08-28,23
2024-06-24,14
2022-03-04,17
2024-07-02,14
2022-05-24,16
2022-12-16,13
2024-04-25,16
2022-03-15,11
2022-06-08,18
2023-03-30,16
2023-11-22,14
2022-08-18,23
2024-02-07,21
2022-05-11,16
2024-02-13,18
2023-05-03,18
2024-01-29,20
2022-05-11,21
2023-03-08,18
2022-02-16,18
2024-07-10,22
2024-01-02,17
2023-07-12,16
2024-09-19,16
2022-07-27,15
2022-01-21,20
2024-11-01,14
2023-11-09,18
2024-05-16,16
2023-08-30,13
2024-01-24,17
2024-08-21,21
2023-08-24,18
2022-04-29,15
2022-09-16,18
2024-08-08,15
2024-09-17,18
2023-06-21,17
2022-02-21,23
2024-03-05,14
2024-10-18,16
2023-12-21,20
2023-03-09,19
2023-09-05,18
2023-01-10,16
2022-11-23,14
2023-11-21,20
2023-06-27,17
2024-05-15,15
2022-04-19,20
2023-06-01,13
2023-04-18,21
2022-05-16,20
2024-11-22,13
2022-05-09,18
2024-06-27,16
2023-10-18,17
2022-08-01,21
2022-12-06,15
2022-01-14,15
2022-09-12,17
2022-07-06,21
2024-02-21,19
2023-03-08,22
2024-05-01,19
2024-03-07,17
2023-03-30,23
2022-04-11,21
2024-01-24,13
2022-11-24,16
2023-11-01,19
2023-12-25,16
2022-03-22,22
2024-03-15,15
2023-11-01,17
2023-09-27,19
2022-10-18,18
2023-09-06,18
2023-02-07,19
2023-01-03,16
2022-11-22,14
2023-06-13,23
2024-05-20,15
2024-01-23,17
2022-10-10,21
2023-08-16,18
2022-03-14,16
2024-10-04,13
2024-02-13,18
2023-04-25,20
2022-05-12,11
2022-10-14,14
2024-06-25,18
2023-12-14,22
2024-10-29,13
2024-05-20,23
2022-07-20,18
2023-12-04,26
2022-04-07,20
2024-10-15,15
2025-02-07,19
2022-10-18,20
2024-04-08,18
2023-11-08,21
2023-04-17,21
2023-04-24,24
2022-03-21,17
2023-03-01,14
2024-01-09,17
2024-06-21,22
2024-02-02,19
2023-12-05,14
2023-09-21,17
2022-06-28,20
2022-07-25,17
2023-08-18,13
2023-03-09,17
2022-01-31,22
2023-06-14,16
2023-01-09,19
2024-02-08,16
2023-03-21,16
2022-06-06,18
2024-07-26,23
2022-01-17,20
2023-06-27,18
2023-01-05,20
2022-04-25,17
2023-11-30,16
2024-05-08,19
2023-02-28,20
2023-01-10,14
2023-05-12,14
2022-07-04,18
2024-10-29,17
2023-04-13,20
2022-09-20,10
2023-11-16,22
2023-10-24,18
2022-09-02,19
2024-06-18,22
2023-10-03,15
2023-09-10,10
2023-10-10,17
2022-04-04,20
2024-05-20,14
2023-06-08,11
2023-03-07,22
2024-05-24,16
2024-09-04,17
2024-07-11,18
2023-05-08,17
2024-03-07,14
2023-05-29,16
2023-11-09,19
2022-04-15,14
2024-09-17,18
2022-09-09,18
2023-07-25,17
2024-03-26,16
2022-10-18,21
2024-04-29,15
2024-10-18,21
2022-12-15,20
2022-12-16,16
2023-07-31,14
2024-07-26,19
2024-01-26,18
2023-12-28,15
2023-04-28,17
2023-02-19,23
2023-06-13,20
2023-09-19,14
2023-07-05,12
2024-01-29,17
2023-09-12,19
2024-01-08,20
2022-09-20,14
2023-12-09,16
2023-08-22,18
2023-07-14,17
2024-11-05,23
2023-03-21,17
2023-01-06,19
2023-07-07,20
2024-01-18,19
2022-02-16,9
2024-08-27,18
2024-10-14,18
2024-12-19,18
2023-01-25,22
2022-05-24,18
2024-08-20,20
2024-10-07,21
2024-11-14,10
2022-06-29,16
2024-04-12,14
2022-03-22,14
2022-03-11,18
2022-07-27,21
2024-04-08,18
2023-12-20,19
2024-06-26,23
2022-03-04,16
2024-10-04,19
2023-09-29,18
2023-01-19,19
2024-08-12,20
2022-07-13,19
2024-11-14,18
2023-04-13,14
2025-01-02,15
2025-01-01,12
2022-08-12,18
2024-09-06,19
2022-08-13,20
2022-02-21,14
2022-08-29,21
2024-10-15,14
2023-03-22,22
2024-03-20,20
2022-03-22,22
2022-12-19,15
2024-08-22,20
2024-05-28,18
2023-03-09,16
2023-09-15,19
2024-03-12,19
2024-09-09,25
2023-01-25,19
2023-11-10,27
2024-08-07,16
2023-05-26,15
2023-01-25,19
2024-02-16,14
2024-03-08,19
2022-09-20,12
2024-05-28,14
2023-11-14,17
2023-06-01,19
2024-03-04,18
2022-02-17,17
2022-10-24,17
2022-12-08,22
2023-04-03,14
2022-04-29,23
2023-03-30,16
2024-03-13,17
2024-10-02,19
2024-07-23,24
2023-11-24,16
2023-11-03,20
2023-01-24,17
2022-06-30,20
2023-06-29,20
2024-09-27,17
2022-11-11,14
2024-04-26,26
2022-04-08,17
2023-06-13,18
2024-05-10,30
2024-09-20,15
2024-10-23,16
2024-06-28,16
2023-01-23,16
2023-09-26,20
2023-10-12,16
2023-11-25,19
2024-07-22,21
2023-01-10,19
2022-01-25,20
2024-07-01,22
2024-03-05,21
2022-07-19,15
2022-06-09,18
2023-07-07,19
2024-10-23,18
2022-01-31,19
2024-10-17,15
2024-08-05,24
2022-05-31,15
2022-10-17,18
2022-04-04,23
2024-01-08,19
2022-01-27,17
2023-11-16,17
2025-01-28,21
2023-03-15,22
2022-10-11,22
2023-03-16,19
2022-03-31,20
2023-09-25,13
2022-07-11,17
2023-03-03,14
2022-07-29,19
2024-09-30,19
2022-04-01,19
2023-06-21,16
2024-10-04,10
2024-01-09,22
2023-12-11,23
2024-01-22,16
2024-11-12,19
2025-01-28,19
2024-01-18,23
2024-07-09,19
2024-03-14,19
2022-05-17,20
2022-03-30,21
2023-08-22,20
2024-09-24,17
2023-05-29,25
2022-04-11,20
2023-10-17,16
2023-07-24,22
2022-01-31,15
2023-04-03,26
2024-10-09,19
2023-12-07,20
2022-06-24,19
2022-02-21,15
2024-07-11,20
2023-12-04,17
2022-10-04,26
2023-08-25,17
2023-05-11,21
2024-07-26,18
2024-09-20,19
2023-10-19,21
2022-09-30,22
2023-11-20,19
2022-05-26,13
2022-11-04,12
2023-02-02,21
2023-09-11,20
2023-06-13,24
2023-11-22,17
2023-04-21,18
2022-12-21,16
2023-08-08,20
2024-04-02,20
2023-06-23,17
2024-04-25,15
2023-01-22,16
2024-09-23,9
2024-04-15,18
2022-09-19,19
2023-04-06,24
2024-01-24,17
2024-10-23,12
2023-05-30,19
2023-06-21,18
2024-04-09,19
2022-03-02,17
2024-05-16,16
2022-11-03,17
2023-08-18,18
2023-03-27,15
2025-01-06,17
2024-04-22,20
2023-12-28,15
2023-05-23,21
2022-05-18,19
2022-05-20,14
2023-08-16,21
2023-03-24,20
2022-06-07,20
2024-10-28,20
2022-06-28,18
2023-10-03,22
2023-08-07,16
2025-02-03,20
2022-02-17,19
2022-03-10,16
2022-06-14,21
2022-04-20,20
2023-08-31,21
2022-10-14,21
2023-07-13,24
2024-09-17,17
2023-09-07,22
2022-05-13,17
2024-02-26,21
2022-07-25,18
2023-05-09,22
2023-05-18,19
2023-12-29,19
2022-08-22,21
2023-02-06,18
2022-12-09,13
2022-05-13,23
2024-12-18,19
2023-06-01,19
2022-12-07,16
2024-09-04,18
2024-07-01,14
2022-07-27,22
2024-02-12,18
2024-12-25,20
2023-04-11,16
2022-08-09,21
2024-08-06,22
2023-07-28,17
2022-05-05,16
2023-11-02,19
2024-05-24,16
2023-06-15,15
2022-07-15,15
2023-08-03,15
2023-06-22,20
2022-02-15,18
2023-10-23,16
2024-09-23,15
2022-09-07,17
2024-08-07,21
2024-10-09,17
2022-08-04,17
2023-10-25,18
2023-07-05,13
2022-10-21,16
2022-05-02,22
2024-12-23,17
2022-09-15,19
2023-02-09,19
2024-12-26,21
2024-07-29,18
2022-03-31,16
2022-06-03,15
2022-10-03,20
2024-03-28,17
2022-11-18,19
2023-08-09,21
2023-03-01,16
2024-01-09,17
2024-09-24,15
2024-09-03,18
2022-07-11,15
2023-06-12,19
2022-12-06,19
2024-11-28,15
2023-08-30,18
2024-03-19,20
2023-03-01,17
2022-09-19,16
2023-05-02,18
2024-07-23,17
2024-07-25,20
2024-08-08,17
2023-06-19,22
2023-10-06,23
2024-05-30,18
2023-07-21,20
2024-03-12,21
2023-03-31,21
2024-11-07,15
2023-02-20,22
2024-07-17,16
2024-05-03,17
2023-06-09,17
2024-01-25,16
2022-03-24,21
2023-10-06,21
2022-06-13,11
2024-09-09,20
2024-10-17,15
2024-04-12,15
2022-02-02,17
2024-03-08,23
2022-10-06,18
2024-03-22,21
2024-12-30,16
2023-01-10,18
2025-01-14,18
2024-10-28,14
2024-03-19,26
2022-03-03,23
2022-09-21,18
2023-10-10,21
2022-09-13,18
2022-11-16,19
2024-08-06,19
2022-06-27,18
2024-01-17,14
2023-02-10,18
2022-09-13,16
2024-12-06,19
2024-04-17,19
2024-07-29,20
2025-01-22,17
2024-04-26,21
2024-11-19,15
2022-04-06,16
2024-08-05,15
2023-05-15,13
2023-08-21,21
2022-06-20,16
2024-12-11,17
2024-02-23,18
2022-08-12,16
2023-05-23,17
2022-10-31,15
2023-04-21,17
2022-11-01,22
2024-07-19,20
2025-01-17,19
2023-05-29,16
2023-01-03,21
2023-04-21,19
2024-05-31,12
2024-06-24,20
2022-03-21,14
2024-11-27,23
2022-11-15,17
2024-03-05,21
2024-05-13,18
2023-10-13,17
2022-05-11,22
2023-01-02,14
2024-10-10,18
2022-02-25,16
2023-08-15,22
2025-01-02,19
2024-03-26,17
2023-06-06,18
2022-01-18,17
2022-07-13,18
2023-02-16,21
2024-09-11,14
2023-09-06,16
2022-04-01,13
2022-01-31,14
2023-12-05,16
2024-12-06,16
2024-01-19,19
2022-05-16,21
2025-01-10,15
2025-01-17,22
2025-01-28,16
2022-11-14,18
2022-11-17,19
2025-01-22,13
2022-01-24,15
2022-10-26,16
2023-05-05,15
2023-04-20,14
2023-12-22,19
2024-05-29,15
2024-02-26,19
2023-08-18,22
2022-08-10,16
2023-03-22,20
2022-12-15,14
2023-07-17,18
2024-03-25,17
2023-03-02,26
2022-05-13,19
2023-05-05,22
2023-01-02,19
2024-06-19,20
2024-03-14,20
2025-02-11,22
2023-01-27,17
2024-06-09,20
2022-11-07,15
2024-11-25,9
2023-08-28,21
2022-02-17,17
2022-12-29,15
2024-07-02,19
2022-10-13,20
2025-01-10,21
2024-07-09,15
2022-11-15,21
2024-07-30,20
2022-07-12,13
2022-06-09,21
2022-08-02,19
2024-11-18,13
2022-03-10,21
2022-11-17,14
2023-06-28,13
2022-03-11,20
2025-01-09,19
2025-01-06,12
2022-07-28,18
2022-07-21,22
2024-11-06,18
2022-02-09,16
2024-06-27,19
2022-03-30,21
2022-02-01,25
2023-02-03,21
2024-03-29,20
2023-11-20,20
2023-07-21,19
2022-09-08,15
2024-08-26,16
2022-02-09,14
2022-08-26,18
2024-09-05,19
2024-05-23,21
2022-04-22,15
2023-03-20,19
2022-03-11,19
2022-11-22,18
2024-12-17,15
2022-07-07,17
2025-01-10,20
2024-06-10,17
2022-07-27,16
2024-02-06,18
2022-09-09,21
2022-03-06,16
2022-08-26,11
2024-11-08,17
2022-06-29,21
2023-04-05,20
2022-12-13,13
2022-07-26,17
2023-05-19,19
2023-12-22,15
2023-11-16,18
2023-03-08,17
2024-08-14,15
2022-02-03,16
2023-09-06,15
2025-01-13,15
2024-10-11,15
2023-05-09,17
2023-08-11,15
2022-09-02,18
2024-06-11,19
2022-04-04,18
2024-01-03,18
2023-07-26,13
2022-06-29,17
2023-08-22,17
2025-01-30,14
2023-02-13,13
2022-08-28,13
2024-08-02,15
2023-06-17,18
2024-10-04,17
2024-12-24,16
2022-11-15,17
2022-11-17,22
2023-08-23,19
2024-05-01,23
2022-11-24,18
2023-11-21,22
2022-08-10,17
2024-11-22,21
2022-09-28,20
2022-12-29,19
2022-02-10,14
2024-02-16,18
2023-03-02,15
2024-03-26,19
2023-02-20,23
2023-12-29,20
2024-01-24,8
2024-10-25,22
2023-07-07,10
2024-05-21,23
2025-01-27,15
2023-11-16,18
2023-08-18,21
2023-09-08,18
2022-04-17,15
2023-06-19,18
2024-01-10,22
2023-09-05,20
2024-07-12,16
2024-06-02,22
2025-02-10,12
2023-04-21,14
2023-06-05,22
2023-10-10,25
2022-09-06,20
2024-04-09,22
2024-01-09,17
2024-06-21,17
2022-09-15,15
2024-07-15,16
2023-09-08,10
2022-09-23,22
2024-01-08,20
2024-06-28,18
2024-06-19,19
2022-08-11,14
2023-08-01,22
2024-09-13,20
2023-04-26,17
2022-07-01,17
2024-10-29,15
2023-03-03,18
2024-08-14,22
2022-11-23,17
2024-02-03,15
2023-03-28,16
2023-08-28,15
2022-12-13,20
2023-10-16,19
2022-12-14,23
2022-04-08,13
2025-01-27,18
2024-10-11,18
2024-08-08,23
2023-05-22,21
2024-06-28,20
2023-01-17,13
2023-07-05,18
2023-03-09,24
2023-11-13,8
2022-10-27,21
2022-06-20,16
2023-05-31,23
2024-05-02,16
2022-12-06,16
2024-11-11,19
2022-03-29,15
2023-07-26,20
2023-05-17,13
2023-07-11,16
2022-10-21,21
2023-02-13,14
2023-05-04,15
2024-02-27,22
2024-04-12,16
2022-10-17,15
2024-07-11,23
2024-01-29,20
2022-05-31,18
2024-10-14,19
2022-10-11,19
2023-08-23,20
2022-04-29,16
2022-03-10,18
2023-01-13,18
2023-03-16,18
2022-08-11,18
2024-12-19,21
2023-06-06,20
2024-06-04,15
2023-05-09,18
2023-02-07,18
2023-03-24,14
2023-04-07,16
2024-07-12,15
2024-03-25,16
2023-05-16,13
2024-07-29,15
2022-06-20,12
2022-04-24,19
2024-01-04,19
2023-10-04,17
2024-09-01,15
2023-02-13,18
2024-01-18,19
2023-04-04,17
2022-10-17,19
2024-06-28,23
2023-03-21,19
2023-05-24,18
2022-06-03,20
2023-03-17,14
2022-10-24,18
2024-12-27,19
2022-05-20,13
2023-04-21,18
2023-04-04,16
2023-03-01,19
2024-11-12,19
2023-04-24,18
2022-09-23,18
2023-03-28,12
2023-08-17,11
2024-12-02,19
2024-06-20,18
2024-02-28,21
2025-01-01,19
2023-11-17,15
2022-02-10,18
2023-10-25,21
2022-02-14,21
2022-11-02,23
2023-05-26,17
2024-08-19,22
2022-03-03,16
2024-09-23,20
2022-09-23,20
2022-06-30,10
2023-02-21,17
2023-09-08,18
2023-07-18,18
2023-11-21,18
2022-08-12,15
2022-07-13,17
2022-08-03,18
2023-05-19,19
2024-11-25,15
2023-05-11,19
2024-08-14,19
2022-08-11,17
2024-07-03,16
2022-12-22,17
2023-12-08,20
2024-03-30,15
2025-01-15,15
2024-09-05,21
2024-10-15,21
2024-12-02,16
2022-08-11,17
2023-10-11,17
2023-03-07,16
2022-04-12,14
2023-05-19,20
2023-01-02,16
2022-04-27,23
2022-11-01,18
2023-04-21,24
2023-08-23,10
2022-07-19,22
2024-10-11,16
2024-04-17,16
2023-11-16,16
2023-09-26,19
2023-01-16,22
2024-01-22,21
2022-04-11,15
2023-01-27,17
2023-10-16,15
2024-10-11,20
2024-11-15,17
2024-03-11,12
2022-03-03,24
2023-09-27,20
2022-04-28,10
2024-12-05,16
2024-01-22,17
2022-11-28,23
2022-09-21,21
2023-08-01,20
2022-03-15,21
2023-05-05,14
2024-02-15,19
2024-08-19,17
2023-04-25,21
2023-06-06,19
2024-03-12,18
2022-12-09,14
2023-01-18,15
2023-09-12,21
2024-11-28,20
2023-08-25,19
2024-08-29,20
2024-01-31,15
2024-03-29,17
2022-11-18,20
2024-08-12,16
2022-03-31,23
2024-09-27,23
2024-02-25,15
2022-10-12,20
2023-02-07,18
2023-01-18,19
2024-10-29,19
2022-08-01,12
2024-01-11,17
2023-10-06,23
2023-10-02,18
2022-09-12,16
2022-07-07,14
2024-07-24,12
2024-08-23,19
2022-06-27,18
2022-08-16,17
2024-01-09,22
2022-06-16,16
2022-11-01,13
2024-03-08,18
2024-05-04,16
2023-08-18,16
2023-05-13,20
2023-08-02,18
2023-01-10,14
2023-06-08,20
2023-11-27,21
2022-02-17,24
2024-10-04,18
2022-07-04,19
2023-01-05,18
2022-08-05,13
2022-10-10,23
2022-02-18,19
2022-08-09,16
2022-04-12,9
2022-12-23,15
2024-09-04,17
2022-07-05,19
2023-06-19,20
2022-09-06,16
2023-11-14,20
2022-05-10,18
2023-01-23,19
2022-03-15,15
2023-12-05,20
2024-08-05,19
2024-09-24,14
2024-04-10,14
2023-11-10,17
2023-03-27,23
2024-12-23,20
2024-11-04,24
2023-10-06,14
2024-12-02,15
2022-09-13,16
2022-04-13,16
2023-07-04,16
2023-09-22,16
2023-12-04,17
2024-11-27,20
2022-12-05,16
2024-02-15,17
2022-11-01,20
2023-04-21,16
2023-12-05,16
2022-04-28,28
2023-11-09,20
2023-09-13,18
2023-10-10,21
2024-05-13,26
2022-06-22,17
2023-06-16,23
2023-12-14,18
2023-07-20,19
2023-04-20,19
2022-03-23,21
2024-02-05,11
2025-01-01,24
2022-12-13,10
2024-03-11,18
2024-02-09,18
2023-01-17,20
2023-01-11,22
2023-08-07,20
2023-03-06,14
2024-09-16,19
2022-06-20,20
2022-02-08,20
2022-11-29,15
2023-05-11,21
2024-08-19,15
2022-08-10,17
2024-06-12,11
2024-02-06,14
2022-10-06,22
2022-05-04,16
2024-10-23,20
2024-03-08,20
2023-12-28,19
2024-07-10,18
2025-01-28,21
2022-03-23,16
2022-03-28,15
2022-06-15,16
2022-05-04,22
2023-09-05,17
2024-08-27,21
2024-06-03,21
2023-12-26,19
2022-05-03,22
2022-10-10,23
2022-11-19,21
2023-09-19,17
2025-01-17,21
2022-06-23,14
2025-01-20,19
2023-01-02,21
2024-12-30,20
2023-11-27,17
2022-06-04,19
2023-02-06,17
2022-02-02,16
2024-06-13,13
2024-12-12,20
2023-03-20,13
2023-05-31,18
2024-07-09,12
2023-01-25,16
2022-05-27,18
2025-01-17,16
2024-10-31,16
2023-06-02,17
2023-12-20,18
2023-05-16,14
2024-03-28,17
2024-10-15,18
2024-02-23,20
2023-10-19,18
2022-11-17,17
2024-02-23,13
2022-09-15,18
2022-05-16,15
2023-12-13,20
2022-05-28,19
2024-10-25,18
2022-06-23,20
2022-08-22,18
2022-12-22,18
2023-10-26,20
2022-11-28,15
2024-09-19,19
2023-12-05,15
2022-09-15,17
2022-09-28,18
2022-12-19,21
2023-12-26,17
2022-09-14,17
2024-11-25,17
2022-10-24,14
2023-08-30,14
2023-01-03,17
2024-12-03,23
2023-01-18,19
2022-01-31,25
2022-04-18,21
2025-01-15,15
2023-01-23,16
2024-04-15,19
2022-03-11,18
2022-12-17,18
2023-05-12,12
2022-08-12,18
2023-03-20,20
2022-03-18,20
2024-12-10,16
2024-12-13,19
2023-09-15,20
2023-07-19,20
2022-02-21,18
2023-02-02,22
2024-12-09,19
2024-02-27,17
2024-09-18,18
2023-06-13,15
2022-01-28,20
2024-03-27,16
2023-07-06,20
2023-07-05,16
2022-05-26,15
2023-11-20,16
2024-04-08,25
2024-10-14,22
2023-09-29,24
2025-01-27,13
2023-12-15,17
2022-03-24,23
2024-05-08,19
2023-12-21,19
2024-03-04,20
2022-10-06,21
2022-12-07,19
2022-02-08,16
2024-07-16,13
2024-11-25,20
2024-12-16,15
2023-03-06,19
2022-08-16,20
2024-03-22,13
2025-01-13,23
2024-05-08,18
2024-07-11,17
2023-01-24,24
2024-10-10,16
2022-08-08,18
2022-10-10,22
2023-12-26,22
2023-02-10,14
2023-03-15,22
2023-05-18,17
2022-06-24,14
2022-05-27,16
2022-08-25,19
2022-07-28,20
2023-04-11,19
2023-11-23,24
2022-07-28,15
2024-06-06,17
2023-04-24,22
2024-01-25,17
2022-07-29,15
2023-05-08,18
2023-05-30,11
2024-11-01,19
2024-03-26,26
2023-11-28,19
2022-12-21,21
2022-04-04,15
2024-08-09,19
2023-01-09,16
2024-10-24,19
2022-12-28,23
2022-11-11,21
2024-02-28,15
2024-05-29,11
2023-11-13,19
2022-07-28,23
2022-11-27,18
2024-01-25,18
2024-09-03,19
2023-08-28,21
2023-05-26,22
2024-04-29,13
2023-12-07,14
2022-09-29,21
2022-08-26,16
2023-08-16,22
2024-07-08,25
2024-05-08,22
2025-01-01,19
2023-04-03,20
2022-06-19,15
2023-12-27,16
2022-09-02,17
